plot,file,true_species,cluster
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2176_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2177_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2178_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2179_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2180_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2181_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2182_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2183_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2184_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2185_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2186_birch.las,birch,4
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2187_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2188_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2189_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2190_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2191_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2192_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2193_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2194_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2195_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2196_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2197_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2198_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2199_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2200_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2201_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2202_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2203_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2204_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2205_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2206_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2207_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2208_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2209_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2210_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2211_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2212_linden.las,linden,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2213_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2214_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2215_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2216_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2217_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2218_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2219_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2220_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2221_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2222_spruce.las,spruce,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2223_spruce.las,spruce,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2224_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2225_pine.las,pine,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2226_spruce.las,spruce,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2227_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2228_pine.las,pine,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2229_spruce.las,spruce,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2230_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2231_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2232_spruce.las,spruce,2
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2233_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2234_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2235_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2236_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2237_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2238_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2239_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2240_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2241_spruce.las,spruce,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2242_spruce.las,spruce,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2243_spruce.las,spruce,2
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2244_spruce.las,spruce,2
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2245_spruce.las,spruce,2
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2246_spruce.las,spruce,2
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2247_spruce.las,spruce,2
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2248_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2249_spruce.las,spruce,2
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2250_spruce.las,spruce,2
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2251_spruce.las,spruce,2
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2252_spruce.las,spruce,2
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2253_spruce.las,spruce,2
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2254_spruce.las,spruce,2
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2255_spruce.las,spruce,2
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2256_spruce.las,spruce,2
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2257_spruce.las,spruce,2
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2258_spruce.las,spruce,2
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2259_spruce.las,spruce,2
